,bias2,hidden_size,test_acc,test_loss,train_acc,train_loss,train_size,variance
46,0.2342628538608551,2957.0,85.78040000000001,0.3638491713255643,100.0,0.004108017304679379,392.0,0.12958630919456482
47,0.23274432122707367,3405.0,86.01339999999999,0.35644265556707977,100.0,0.0037449935101903976,392.0,0.12369833886623383
48,0.2323284149169922,3920.0,86.23200000000001,0.35279259074293073,100.0,0.0035368916869629174,392.0,0.12046418339014053
49,0.8235443830490112,8.0,29.814199999999996,0.8564795869886875,31.530612244897956,0.8499722450971603,784.0,0.03293519467115402
50,0.8214395642280579,9.0,29.77299999999999,0.8542884500920773,31.943877551020407,0.848122063279152,784.0,0.03284888342022896
51,0.797722578048706,10.0,33.757200000000005,0.8350054997205735,35.75000000000001,0.827713993191719,784.0,0.037282973527908325
52,0.7744994759559631,12.0,37.2072,0.8156080912798644,39.36224489795919,0.8076124414801598,784.0,0.041108615696430206
53,0.7543696165084839,14.0,40.6124,0.7977366354316473,43.04336734693877,0.7872926399111748,784.0,0.043367013335227966
54,0.7363688349723816,16.0,43.05440000000001,0.7833484947234394,45.86224489795918,0.7715790584683418,784.0,0.04697968810796738
55,0.7148440480232239,18.0,46.3914,0.7654293511733414,49.359693877551024,0.7515318602323532,784.0,0.050585318356752396
56,0.7012122273445129,21.0,47.81980000000002,0.7541294339224694,50.686224489795926,0.7400075286626816,784.0,0.05291719734668732
57,0.6759632229804993,24.0,51.095200000000006,0.7333030337542294,54.58928571428572,0.7148240074515343,784.0,0.05733976513147354
58,0.6439043879508972,28.0,55.4996,0.7054214855134486,59.673469387755105,0.6846473485231399,784.0,0.0615171454846859
59,0.6209032535552979,32.0,58.38120000000003,0.6843215963840485,62.85714285714285,0.6596365600824357,784.0,0.06341832131147385
60,0.6030712723731995,37.0,60.306599999999996,0.6687218970209361,64.6045918367347,0.6445781402289867,784.0,0.06565063446760178
61,0.5762766599655151,43.0,62.7598,0.6458348814845084,67.57908163265306,0.6169512942433357,784.0,0.06955823302268982
62,0.5527883172035217,49.0,65.2894,0.6240097501650452,70.32908163265304,0.5932554140686989,784.0,0.07122142612934113
63,0.530308723449707,56.0,67.8066,0.6036138226017357,73.13520408163265,0.5680014520883561,784.0,0.07330504804849625
64,0.5084432363510132,65.0,69.9272,0.5833246981203556,75.86989795918367,0.5413445703685283,784.0,0.07488145679235458
65,0.48703107237815857,75.0,71.57379999999999,0.564278347723186,78.35204081632652,0.5171267606317997,784.0,0.07724729925394058
66,0.46206238865852356,86.0,73.97059999999999,0.5406635610461233,80.89030612244899,0.4867120832204819,784.0,0.0786011591553688
67,0.44490528106689453,99.0,75.11520000000002,0.524765190321952,82.21428571428571,0.4649768531322479,784.0,0.0798599123954773
68,0.42462316155433655,114.0,76.866,0.5056592252850532,84.63010204081633,0.43920564725995065,784.0,0.08103606849908829
69,0.4062792956829071,131.0,78.3456,0.4889522647038103,86.63010204081633,0.4143581300973892,784.0,0.08267297595739365
70,0.38928622007369995,151.0,79.6942,0.4734254125729202,88.05357142857139,0.3934710122644901,784.0,0.08413918316364288
71,0.37245193123817444,174.0,80.82620000000001,0.45830789953470236,90.01275510204081,0.3663558825850487,784.0,0.08585596084594727
72,0.35714060068130493,201.0,81.6556,0.445260811895132,91.48724489795919,0.34336801543831824,784.0,0.088120236992836
73,0.34207379817962646,231.0,82.5862,0.4326348423361779,92.70408163265306,0.3191127311438322,784.0,0.09056101739406586
74,0.32657891511917114,266.0,83.13799999999998,0.4226231716834008,94.48979591836736,0.29199967458844184,784.0,0.09604425728321075
75,0.3116503953933716,306.0,84.0808,0.4115657771900295,95.58163265306122,0.2681406311690807,784.0,0.09991537779569626
76,0.2983761727809906,353.0,84.47120000000001,0.4036765482090414,96.68877551020412,0.2435689888894558,784.0,0.10530037432909012
77,0.2861696779727936,406.0,84.91180000000003,0.39741482727602134,97.78826530612243,0.22051606513559818,784.0,0.11124516278505325
78,0.27356377243995667,468.0,85.36400000000002,0.39170738458633425,98.56632653061224,0.1958990402519703,784.0,0.11814361810684204
79,0.260215699672699,538.0,86.05339999999998,0.3832687644250691,99.19387755102042,0.1731286823749542,784.0,0.12305308878421783
80,0.2495979368686676,620.0,86.36059999999999,0.3812383557669819,99.56632653061223,0.15037115309387444,784.0,0.13164040446281433
81,0.23848845064640045,714.0,86.68540000000002,0.37688730647414914,99.77806122448979,0.1287232108414173,784.0,0.13839884102344513
82,0.2309393286705017,822.0,86.85439999999997,0.37501558167114857,99.91836734693878,0.10729424599558116,784.0,0.14407625794410706
83,0.22313669323921204,946.0,87.15160000000002,0.37059730960801246,99.97193877551022,0.08866882100701332,784.0,0.14746060967445374
84,0.21663567423820496,1089.0,87.51219999999998,0.3638056917451322,99.98724489795921,0.07250649677589535,784.0,0.14717000722885132
85,0.21014396846294403,1254.0,87.88779999999998,0.3563952041082085,99.99744897959185,0.0595344103872776,784.0,0.14625124633312225
86,0.2062406688928604,1444.0,88.28320000000002,0.3459281978290528,99.99744897959182,0.047880039736628535,784.0,0.13968752324581146
87,0.2018589824438095,1663.0,88.71999999999998,0.3335907879769801,99.99744897959182,0.03908411641605199,784.0,0.1317317932844162
88,0.1994379162788391,1915.0,88.99419999999998,0.32464744351990527,99.99744897959182,0.032239952869713304,784.0,0.12520954012870789
89,0.19787275791168213,2204.0,89.25299999999997,0.3157454406581819,100.0,0.027373590925708412,784.0,0.1178726851940155
90,0.19598865509033203,2538.0,89.55660000000002,0.30677237117104245,100.0,0.02358601870946586,784.0,0.11078371852636337
91,0.1941019892692566,2922.0,89.88180000000003,0.29739776984415944,100.0,0.020420350041240452,784.0,0.10329578071832657
92,0.19320878386497498,3365.0,90.0578,0.2910160972140729,100.0,0.01816445339936763,784.0,0.09780731797218323
93,0.19215646386146545,3874.0,90.1966,0.28529168613068767,100.0,0.0164412803016603,784.0,0.09313520789146423
94,0.19062212109565735,4461.0,90.47059999999998,0.2790067208968102,100.0,0.015158839570358396,784.0,0.08838459849357605
95,0.1902981996536255,5136.0,90.6454,0.2744903828240931,100.0,0.013947865646332502,784.0,0.08419219404459
96,0.19087833166122437,5914.0,90.54780000000001,0.27274488053843376,100.0,0.013210172904655338,784.0,0.0818665623664856
97,0.18965226411819458,6809.0,90.71399999999998,0.2689654931016267,100.0,0.012462437991052866,784.0,0.07931321114301682
98,0.18902647495269775,7840.0,90.7788,0.2660296369027346,100.0,0.011871960130520165,784.0,0.07700314372777939
