,bias2,hidden_size,test_acc,test_loss,train_acc,train_loss,train_size,variance
46,0.2326146513223648,2957.0,85.81600000000002,0.3610532071758062,100.0,0.0031438375008292496,392.0,0.1284385472536087
47,0.2315363883972168,3405.0,86.1222,0.3547743185833096,100.0,0.0030513492005411536,392.0,0.12323794513940811
48,0.231001079082489,3920.0,86.23140000000001,0.3504012892562896,100.0,0.002933193324133754,392.0,0.11940019577741623
49,0.7393085956573486,8.0,32.03059999999999,0.8306701728105546,33.99234693877551,0.8176761448383332,784.0,0.09136158227920532
50,0.7157529592514038,9.0,34.8766,0.8170341827571392,37.23214285714286,0.8001667499542237,784.0,0.10128124058246613
51,0.6980509757995605,10.0,37.6702,0.8022674407809973,39.66326530612245,0.7875870540738106,784.0,0.10421643406152725
52,0.6764035820960999,12.0,39.65539999999999,0.7886375724971293,42.469387755102034,0.7688209250569343,784.0,0.11223399639129639
53,0.6458833813667297,14.0,44.07599999999999,0.766494587600231,47.186224489795926,0.7426785245537758,784.0,0.12061116844415665
54,0.6212893128395081,16.0,46.9274,0.7473744410797954,50.007653061224474,0.7246748208999634,784.0,0.126085102558136
55,0.6014467477798462,18.0,49.750399999999985,0.7336384377256036,53.681122448979565,0.7037609398365021,784.0,0.1321917176246643
56,0.5779380202293396,21.0,52.65240000000001,0.7115952700078487,56.41071428571429,0.6836029276251793,784.0,0.1336572915315628
57,0.5516496300697327,24.0,55.7724,0.6908225429803134,60.37499999999998,0.6551973789930343,784.0,0.13917292654514313
58,0.5250020623207092,28.0,58.6962,0.6687916289269924,63.530612244897945,0.6281382828950882,784.0,0.143789604306221
59,0.506732702255249,32.0,61.263000000000005,0.6528056998997926,66.72193877551018,0.6059858866035939,784.0,0.14607295393943787
60,0.4816442131996155,37.0,64.031,0.6299518569856883,69.9872448979592,0.5769990295171737,784.0,0.14830762147903442
61,0.46345192193984985,43.0,66.05019999999999,0.6147395852059125,73.03061224489795,0.5535603359341621,784.0,0.15128767490386963
62,0.4443933963775635,49.0,68.18159999999999,0.5953913481011986,75.55612244897958,0.5281322233378887,784.0,0.15099795162677765
63,0.4254693388938904,56.0,70.097,0.5806918406747281,78.10459183673471,0.5030150428414345,784.0,0.15522247552871704
64,0.40766578912734985,65.0,72.37339999999999,0.5620285907275974,80.94642857142858,0.4753328122198582,784.0,0.1543627828359604
65,0.39020052552223206,75.0,73.87219999999999,0.5479775311574341,83.18877551020408,0.45227215513587,784.0,0.15777698159217834
66,0.3749985098838806,86.0,75.36839999999998,0.5350801713243127,85.60714285714288,0.42727735117077825,784.0,0.160081684589386
67,0.35815495252609253,99.0,76.82799999999999,0.5211137028485537,87.40561224489795,0.4011042647063732,784.0,0.16295874118804932
68,0.34292787313461304,114.0,77.76080000000003,0.5112332540974023,89.40306122448978,0.37563768625259397,784.0,0.1683053970336914
69,0.3281480073928833,131.0,78.7736,0.5010696080178022,91.27551020408166,0.34898749366402626,784.0,0.1729215830564499
70,0.31203144788742065,151.0,79.8486,0.49180662429332733,93.22959183673468,0.3214204113930464,784.0,0.1797751933336258
71,0.29881834983825684,174.0,80.6374,0.48768703490123166,94.81632653061224,0.2971906688064337,784.0,0.1888686865568161
72,0.2852960526943207,201.0,81.1592,0.48416164540499457,96.27040816326532,0.26794328466057776,784.0,0.1988655924797058
73,0.2731631398200989,231.0,81.58320000000002,0.48252740181982534,97.37244897959185,0.24414313174784183,784.0,0.20936426520347595
74,0.26254552602767944,266.0,82.03599999999999,0.48082844661176216,98.32397959183675,0.21900497525930404,784.0,0.21828290820121765
75,0.24970021843910217,306.0,82.4422,0.4829719001315532,99.00510204081634,0.1902107112109661,784.0,0.23327168822288513
